2026-09-06 02:23:22.912 | INFO     | amisim.application | 0.00/0.00s | - -> Settings loaded
2026-09-06 02:55:40.655 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.MULTISHELL_PATH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.656 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.NODE_DIST_MIRROR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.656 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.RESOLVE_ENGINES. Registering dynamic runtime field as string.
2026-09-06 02:55:40.656 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.VERSION_FILE_STRATEGY. Registering dynamic runtime field as string.
2026-09-06 02:55:40.656 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: GIT. Creating dynamic section at runtime.
2026-09-06 02:55:40.656 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.ASKPASS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.656 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.EDITOR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.656 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.MERGE_AUTOEDIT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.657 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.PAGER. Registering dynamic runtime field as string.
2026-09-06 02:55:40.657 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: HADOOP. Creating dynamic section at runtime.
2026-09-06 02:55:40.657 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: HADOOP.HOME. Registering dynamic runtime field as string.
2026-09-06 02:55:40.657 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: JAVA. Creating dynamic section at runtime.
2026-09-06 02:55:40.657 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: JAVA.HOME. Registering dynamic runtime field as string.
2026-09-06 02:55:40.658 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: LD. Creating dynamic section at runtime.
2026-09-06 02:55:40.658 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: LD.LIBRARY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.658 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: LIBVIRT. Creating dynamic section at runtime.
2026-09-06 02:55:40.658 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: LIBVIRT.DEFAULT_URI. Registering dynamic runtime field as string.
2026-09-06 02:55:40.658 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: LS. Creating dynamic section at runtime.
2026-09-06 02:55:40.658 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: LS.COLORS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.659 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: PYDEVD. Creating dynamic section at runtime.
2026-09-06 02:55:40.659 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: PYDEVD.DISABLE_FILE_VALIDATION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.659 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: PYTEST. Creating dynamic section at runtime.
2026-09-06 02:55:40.660 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: PYTEST.CURRENT_TEST. Registering dynamic runtime field as string.
2026-09-06 02:55:40.660 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: PYTEST.VERSION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.660 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: PYTHON. Creating dynamic section at runtime.
2026-09-06 02:55:40.661 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: PYTHON.BASIC_REPL. Registering dynamic runtime field as string.
2026-09-06 02:55:40.661 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: QT. Creating dynamic section at runtime.
2026-09-06 02:55:40.661 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: QT.XCB_GL_INTEGRATION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.662 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: SSH. Creating dynamic section at runtime.
2026-09-06 02:55:40.662 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: SSH.CLIENT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.662 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: SSH.CONNECTION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.663 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: TERM. Creating dynamic section at runtime.
2026-09-06 02:55:40.663 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: TERM.PROGRAM. Registering dynamic runtime field as string.
2026-09-06 02:55:40.663 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: TERM.PROGRAM_VERSION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.664 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: VSCODE. Creating dynamic section at runtime.
2026-09-06 02:55:40.664 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.DEBUGPY_ADAPTER_ENDPOINTS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.665 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_EXTRA_ARGS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.665 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_MAIN. Registering dynamic runtime field as string.
2026-09-06 02:55:40.665 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_NODE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.665 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.GIT_IPC_HANDLE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.666 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.IPC_HOOK_CLI. Registering dynamic runtime field as string.
2026-09-06 02:55:40.666 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: VSCODE.PYTHON_AUTOACTIVATE_GUARD. Registering dynamic runtime field as string.
2026-09-06 02:55:40.666 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: XDG. Creating dynamic section at runtime.
2026-09-06 02:55:40.667 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.DATA_DIRS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.667 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.RUNTIME_DIR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.668 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.SESSION_CLASS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.668 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.SESSION_ID. Registering dynamic runtime field as string.
2026-09-06 02:55:40.668 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: XDG.SESSION_TYPE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.669 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: AI. Creating dynamic section at runtime.
2026-09-06 02:55:40.670 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: AI.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.670 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: BUNDLED. Creating dynamic section at runtime.
2026-09-06 02:55:40.670 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: BUNDLED.DEBUGPY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.671 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: CONDA. Creating dynamic section at runtime.
2026-09-06 02:55:40.671 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.DEFAULT_ENV. Registering dynamic runtime field as string.
2026-09-06 02:55:40.672 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.EXE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.672 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.PREFIX. Registering dynamic runtime field as string.
2026-09-06 02:55:40.672 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.PREFIX_1. Registering dynamic runtime field as string.
2026-09-06 02:55:40.672 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.PROMPT_MODIFIER. Registering dynamic runtime field as string.
2026-09-06 02:55:40.673 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.PYTHON_EXE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.673 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.ROOT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.673 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: CONDA.SHLVL. Registering dynamic runtime field as string.
2026-09-06 02:55:40.674 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: COPILOT. Creating dynamic section at runtime.
2026-09-06 02:55:40.674 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: COPILOT.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.674 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: COPILOT.DEBUG_NONCE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.675 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: DBUS. Creating dynamic section at runtime.
2026-09-06 02:55:40.675 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: DBUS.SESSION_BUS_ADDRESS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.675 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: DEBIAN. Creating dynamic section at runtime.
2026-09-06 02:55:40.676 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: DEBIAN.FRONTEND. Registering dynamic runtime field as string.
2026-09-06 02:55:40.676 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: DEBUGINFOD. Creating dynamic section at runtime.
2026-09-06 02:55:40.676 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: DEBUGINFOD.URLS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.677 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: FNM. Creating dynamic section at runtime.
2026-09-06 02:55:40.677 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.ARCH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.677 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.COREPACK_ENABLED. Registering dynamic runtime field as string.
2026-09-06 02:55:40.678 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.DIR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.679 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.LOGLEVEL. Registering dynamic runtime field as string.
2026-09-06 02:55:40.679 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.MULTISHELL_PATH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.679 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.NODE_DIST_MIRROR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.679 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.RESOLVE_ENGINES. Registering dynamic runtime field as string.
2026-09-06 02:55:40.680 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: FNM.VERSION_FILE_STRATEGY. Registering dynamic runtime field as string.
2026-09-06 02:55:40.680 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: GIT. Creating dynamic section at runtime.
2026-09-06 02:55:40.681 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: GIT.ASKPASS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.681 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: GIT.EDITOR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.682 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: GIT.MERGE_AUTOEDIT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.682 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: GIT.PAGER. Registering dynamic runtime field as string.
2026-09-06 02:55:40.682 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings section detected: HADOOP. Creating dynamic section at runtime.
2026-09-06 02:55:40.683 | WARNING  | amisim.setting | 0.00/0.03s | - -> Unknown settings field detected: HADOOP.HOME. Registering dynamic runtime field as string.
2026-09-06 02:55:40.684 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: JAVA. Creating dynamic section at runtime.
2026-09-06 02:55:40.684 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: JAVA.HOME. Registering dynamic runtime field as string.
2026-09-06 02:55:40.684 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: LD. Creating dynamic section at runtime.
2026-09-06 02:55:40.685 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: LD.LIBRARY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.686 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: LIBVIRT. Creating dynamic section at runtime.
2026-09-06 02:55:40.686 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: LIBVIRT.DEFAULT_URI. Registering dynamic runtime field as string.
2026-09-06 02:55:40.687 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: LS. Creating dynamic section at runtime.
2026-09-06 02:55:40.687 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: LS.COLORS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.688 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: PYDEVD. Creating dynamic section at runtime.
2026-09-06 02:55:40.688 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: PYDEVD.DISABLE_FILE_VALIDATION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.688 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: PYTEST. Creating dynamic section at runtime.
2026-09-06 02:55:40.689 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: PYTEST.CURRENT_TEST. Registering dynamic runtime field as string.
2026-09-06 02:55:40.690 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: PYTEST.VERSION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.690 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: PYTHON. Creating dynamic section at runtime.
2026-09-06 02:55:40.690 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: PYTHON.BASIC_REPL. Registering dynamic runtime field as string.
2026-09-06 02:55:40.690 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: QT. Creating dynamic section at runtime.
2026-09-06 02:55:40.691 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: QT.XCB_GL_INTEGRATION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.691 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: SSH. Creating dynamic section at runtime.
2026-09-06 02:55:40.692 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: SSH.CLIENT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.692 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: SSH.CONNECTION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.693 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: TERM. Creating dynamic section at runtime.
2026-09-06 02:55:40.693 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: TERM.PROGRAM. Registering dynamic runtime field as string.
2026-09-06 02:55:40.693 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings field detected: TERM.PROGRAM_VERSION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.693 | WARNING  | amisim.setting | 0.00/0.04s | - -> Unknown settings section detected: VSCODE. Creating dynamic section at runtime.
2026-09-06 02:55:40.694 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.DEBUGPY_ADAPTER_ENDPOINTS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.695 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_EXTRA_ARGS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.695 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_MAIN. Registering dynamic runtime field as string.
2026-09-06 02:55:40.695 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.GIT_ASKPASS_NODE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.696 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.GIT_IPC_HANDLE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.696 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.IPC_HOOK_CLI. Registering dynamic runtime field as string.
2026-09-06 02:55:40.696 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: VSCODE.PYTHON_AUTOACTIVATE_GUARD. Registering dynamic runtime field as string.
2026-09-06 02:55:40.697 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings section detected: XDG. Creating dynamic section at runtime.
2026-09-06 02:55:40.697 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.DATA_DIRS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.698 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.RUNTIME_DIR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.698 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.SESSION_CLASS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.698 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.SESSION_ID. Registering dynamic runtime field as string.
2026-09-06 02:55:40.699 | WARNING  | amisim.setting | 0.00/0.05s | - -> Unknown settings field detected: XDG.SESSION_TYPE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.721 | INFO     | amisim.application | 0.00/0.00s | - -> Settings loaded
2026-09-06 02:55:40.730 | WARNING  | amisim.setting | 0.01/0.01s | - -> Unknown settings section detected: AI. Creating dynamic section at runtime.
2026-09-06 02:55:40.730 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: AI.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.730 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: BUNDLED. Creating dynamic section at runtime.
2026-09-06 02:55:40.730 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: BUNDLED.DEBUGPY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.730 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: CONDA. Creating dynamic section at runtime.
2026-09-06 02:55:40.731 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: CONDA.DEFAULT_ENV. Registering dynamic runtime field as string.
2026-09-06 02:55:40.731 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: CONDA.EXE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.731 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: CONDA.PREFIX. Registering dynamic runtime field as string.
2026-09-06 02:55:40.731 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: CONDA.PREFIX_1. Registering dynamic runtime field as string.
2026-09-06 02:55:40.731 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: CONDA.PROMPT_MODIFIER. Registering dynamic runtime field as string.
2026-09-06 02:55:40.731 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: CONDA.PYTHON_EXE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.732 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: CONDA.ROOT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.732 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: CONDA.SHLVL. Registering dynamic runtime field as string.
2026-09-06 02:55:40.732 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: COPILOT. Creating dynamic section at runtime.
2026-09-06 02:55:40.732 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: COPILOT.AGENT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.732 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: COPILOT.DEBUG_NONCE. Registering dynamic runtime field as string.
2026-09-06 02:55:40.732 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: DBUS. Creating dynamic section at runtime.
2026-09-06 02:55:40.733 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: DBUS.SESSION_BUS_ADDRESS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.733 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: DEBIAN. Creating dynamic section at runtime.
2026-09-06 02:55:40.733 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: DEBIAN.FRONTEND. Registering dynamic runtime field as string.
2026-09-06 02:55:40.733 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: DEBUGINFOD. Creating dynamic section at runtime.
2026-09-06 02:55:40.733 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: DEBUGINFOD.URLS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.733 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: FNM. Creating dynamic section at runtime.
2026-09-06 02:55:40.734 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.ARCH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.734 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.COREPACK_ENABLED. Registering dynamic runtime field as string.
2026-09-06 02:55:40.734 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.DIR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.734 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.LOGLEVEL. Registering dynamic runtime field as string.
2026-09-06 02:55:40.734 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.MULTISHELL_PATH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.734 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.NODE_DIST_MIRROR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.735 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.RESOLVE_ENGINES. Registering dynamic runtime field as string.
2026-09-06 02:55:40.735 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: FNM.VERSION_FILE_STRATEGY. Registering dynamic runtime field as string.
2026-09-06 02:55:40.735 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: GIT. Creating dynamic section at runtime.
2026-09-06 02:55:40.735 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.ASKPASS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.735 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.EDITOR. Registering dynamic runtime field as string.
2026-09-06 02:55:40.735 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.MERGE_AUTOEDIT. Registering dynamic runtime field as string.
2026-09-06 02:55:40.735 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings field detected: GIT.PAGER. Registering dynamic runtime field as string.
2026-09-06 02:55:40.736 | WARNING  | amisim.setting | 0.00/0.01s | - -> Unknown settings section detected: HADOOP. Creating dynamic section at runtime.
2026-09-06 02:55:40.736 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: HADOOP.HOME. Registering dynamic runtime field as string.
2026-09-06 02:55:40.736 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: JAVA. Creating dynamic section at runtime.
2026-09-06 02:55:40.736 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: JAVA.HOME. Registering dynamic runtime field as string.
2026-09-06 02:55:40.736 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: LD. Creating dynamic section at runtime.
2026-09-06 02:55:40.736 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: LD.LIBRARY_PATH. Registering dynamic runtime field as string.
2026-09-06 02:55:40.737 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: LIBVIRT. Creating dynamic section at runtime.
2026-09-06 02:55:40.737 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: LIBVIRT.DEFAULT_URI. Registering dynamic runtime field as string.
2026-09-06 02:55:40.737 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: LS. Creating dynamic section at runtime.
2026-09-06 02:55:40.737 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: LS.COLORS. Registering dynamic runtime field as string.
2026-09-06 02:55:40.737 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: PYDEVD. Creating dynamic section at runtime.
2026-09-06 02:55:40.738 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: PYDEVD.DISABLE_FILE_VALIDATION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.738 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: PYTEST. Creating dynamic section at runtime.
2026-09-06 02:55:40.739 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: PYTEST.CURRENT_TEST. Registering dynamic runtime field as string.
2026-09-06 02:55:40.739 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: PYTEST.VERSION. Registering dynamic runtime field as string.
2026-09-06 02:55:40.739 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings section detected: PYTHON. Creating dynamic section at runtime.
2026-09-06 02:55:40.740 | WARNING  | amisim.setting | 0.00/0.02s | - -> Unknown settings field detected: PYTHON.BASIC_REPL. Registering dynamic runtime field as string.
